12th August 2026 18:53:34 IST | destination_available | {"ts_utc": "2026-08-12T13:23:34.528028+00:00", "ts_ist": "12th August 2026 18:53:34 IST", "stream": "4h", "type": "destination_available", "symbol": "EURUSD", "zone_id": "4h-596-1", "direction": "demand", "lower": 1.02918, "upper": 1.03005, "proximal": 1.03005, "distal": 1.02918, "origin_time": 1739232000, "confirmed_at": 1739289600, "state": "unmitigated"}
12th August 2026 18:54:05 IST | destination_available | {"ts_utc": "2026-08-12T13:24:05.848852+00:00", "ts_ist": "12th August 2026 18:54:05 IST", "stream": "4h", "type": "destination_available", "symbol": "AUDUSD", "zone_id": "4h-1865-1", "direction": "demand", "lower": 0.64869, "upper": 0.65008, "proximal": 0.65008, "distal": 0.64869, "origin_time": 1764144000, "confirmed_at": 1764187200, "state": "unmitigated"}
12th August 2026 18:54:05 IST | destination_available | {"ts_utc": "2026-08-12T13:24:05.849853+00:00", "ts_ist": "12th August 2026 18:54:05 IST", "stream": "4h", "type": "destination_available", "symbol": "AUDUSD", "zone_id": "4h-1974-1", "direction": "demand", "lower": 0.66073, "upper": 0.66183, "proximal": 0.66183, "distal": 0.66073, "origin_time": 1766174400, "confirmed_at": 1766390400, "state": "unmitigated"}
12th August 2026 18:54:05 IST | destination_available | {"ts_utc": "2026-08-12T13:24:05.849853+00:00", "ts_ist": "12th August 2026 18:54:05 IST", "stream": "4h", "type": "destination_available", "symbol": "AUDUSD", "zone_id": "4h-1979-1", "direction": "demand", "lower": 0.66511, "upper": 0.66566, "proximal": 0.66566, "distal": 0.66511, "origin_time": 1766419200, "confirmed_at": 1766462400, "state": "unmitigated"}
12th August 2026 18:54:05 IST | destination_available | {"ts_utc": "2026-08-12T13:24:05.850852+00:00", "ts_ist": "12th August 2026 18:54:05 IST", "stream": "4h", "type": "destination_available", "symbol": "AUDUSD", "zone_id": "4h-2090-1", "direction": "demand", "lower": 0.66765, "upper": 0.66874, "proximal": 0.66874, "distal": 0.66765, "origin_time": 1768780800, "confirmed_at": 1768838400, "state": "unmitigated"}
12th August 2026 18:54:05 IST | destination_available | {"ts_utc": "2026-08-12T13:24:05.850852+00:00", "ts_ist": "12th August 2026 18:54:05 IST", "stream": "4h", "type": "destination_available", "symbol": "AUDUSD", "zone_id": "4h-2094-1", "direction": "demand", "lower": 0.67084, "upper": 0.67135, "proximal": 0.67135, "distal": 0.67084, "origin_time": 1768852800, "confirmed_at": 1768896000, "state": "unmitigated"}
12th August 2026 18:54:05 IST | destination_available | {"ts_utc": "2026-08-12T13:24:05.851851+00:00", "ts_ist": "12th August 2026 18:54:05 IST", "stream": "4h", "type": "destination_available", "symbol": "AUDUSD", "zone_id": "4h-2100-1", "direction": "demand", "lower": 0.67296, "upper": 0.67321, "proximal": 0.67321, "distal": 0.67296, "origin_time": 1768939200, "confirmed_at": 1768982400, "state": "unmitigated"}
12th August 2026 18:54:05 IST | destination_available | {"ts_utc": "2026-08-12T13:24:05.851851+00:00", "ts_ist": "12th August 2026 18:54:05 IST", "stream": "4h", "type": "destination_available", "symbol": "AUDUSD", "zone_id": "4h-2102-1", "direction": "demand", "lower": 0.67431, "upper": 0.67519, "proximal": 0.67519, "distal": 0.67431, "origin_time": 1768982400, "confirmed_at": 1769011200, "state": "unmitigated"}
12th August 2026 18:54:05 IST | destination_available | {"ts_utc": "2026-08-12T13:24:05.852851+00:00", "ts_ist": "12th August 2026 18:54:05 IST", "stream": "4h", "type": "destination_available", "symbol": "AUDUSD", "zone_id": "4h-2105-1", "direction": "demand", "lower": 0.67536, "upper": 0.67631, "proximal": 0.67631, "distal": 0.67536, "origin_time": 1769025600, "confirmed_at": 1769054400, "state": "unmitigated"}
12th August 2026 18:54:05 IST | destination_available | {"ts_utc": "2026-08-12T13:24:05.852851+00:00", "ts_ist": "12th August 2026 18:54:05 IST", "stream": "4h", "type": "destination_available", "symbol": "AUDUSD", "zone_id": "4h-2108-1", "direction": "demand", "lower": 0.67955, "upper": 0.68033, "proximal": 0.68033, "distal": 0.67955, "origin_time": 1769068800, "confirmed_at": 1769097600, "state": "unmitigated"}
12th August 2026 18:54:05 IST | destination_available | {"ts_utc": "2026-08-12T13:24:05.853854+00:00", "ts_ist": "12th August 2026 18:54:05 IST", "stream": "4h", "type": "destination_available", "symbol": "AUDUSD", "zone_id": "4h-2607--1", "direction": "supply", "lower": 0.72529, "upper": 0.72605, "proximal": 0.72529, "distal": 0.72605, "origin_time": 1778702400, "confirmed_at": 1778817600, "state": "unmitigated"}
12th August 2026 18:54:05 IST | destination_available | {"ts_utc": "2026-08-12T13:24:05.853854+00:00", "ts_ist": "12th August 2026 18:54:05 IST", "stream": "4h", "type": "destination_available", "symbol": "AUDUSD", "zone_id": "4h-2692--1", "direction": "supply", "lower": 0.71652, "upper": 0.71765, "proximal": 0.71652, "distal": 0.71765, "origin_time": 1780473600, "confirmed_at": 1780516800, "state": "unmitigated"}
12th August 2026 18:54:05 IST | destination_available | {"ts_utc": "2026-08-12T13:24:05.854853+00:00", "ts_ist": "12th August 2026 18:54:05 IST", "stream": "4h", "type": "destination_available", "symbol": "AUDUSD", "zone_id": "4h-2703--1", "direction": "supply", "lower": 0.71298, "upper": 0.71433, "proximal": 0.71298, "distal": 0.71433, "origin_time": 1780646400, "confirmed_at": 1780675200, "state": "unmitigated"}
12th August 2026 18:54:05 IST | destination_available | {"ts_utc": "2026-08-12T13:24:05.855852+00:00", "ts_ist": "12th August 2026 18:54:05 IST", "stream": "4h", "type": "destination_available", "symbol": "AUDUSD", "zone_id": "4h-2809-1", "direction": "demand", "lower": 0.68649, "upper": 0.68817, "proximal": 0.68817, "distal": 0.68649, "origin_time": 1782777600, "confirmed_at": 1782835200, "state": "unmitigated"}
12th August 2026 18:54:05 IST | destination_available | {"ts_utc": "2026-08-12T13:24:05.855852+00:00", "ts_ist": "12th August 2026 18:54:05 IST", "stream": "4h", "type": "destination_available", "symbol": "AUDUSD", "zone_id": "4h-2821-1", "direction": "demand", "lower": 0.68872, "upper": 0.68899, "proximal": 0.68899, "distal": 0.68872, "origin_time": 1782979200, "confirmed_at": 1783008000, "state": "unmitigated"}
12th August 2026 18:54:05 IST | destination_available | {"ts_utc": "2026-08-12T13:24:05.856852+00:00", "ts_ist": "12th August 2026 18:54:05 IST", "stream": "4h", "type": "destination_available", "symbol": "AUDUSD", "zone_id": "4h-2945-1", "direction": "demand", "lower": 0.69459, "upper": 0.69506, "proximal": 0.69506, "distal": 0.69459, "origin_time": 1785384000, "confirmed_at": 1785427200, "state": "unmitigated"}
12th August 2026 18:54:05 IST | destination_available | {"ts_utc": "2026-08-12T13:24:05.857356+00:00", "ts_ist": "12th August 2026 18:54:05 IST", "stream": "4h", "type": "destination_available", "symbol": "AUDUSD", "zone_id": "4h-2983-1", "direction": "demand", "lower": 0.70221, "upper": 0.70328, "proximal": 0.70328, "distal": 0.70221, "origin_time": 1786060800, "confirmed_at": 1786132800, "state": "unmitigated"}
12th August 2026 18:54:05 IST | destination_available | {"ts_utc": "2026-08-12T13:24:05.857356+00:00", "ts_ist": "12th August 2026 18:54:05 IST", "stream": "4h", "type": "destination_available", "symbol": "AUDUSD", "zone_id": "4h-3000-1", "direction": "demand", "lower": 0.70539, "upper": 0.70633, "proximal": 0.70633, "distal": 0.70539, "origin_time": 1786492800, "confirmed_at": 1786536000, "state": "unmitigated"}
12th August 2026 18:54:13 IST | destination_available | {"ts_utc": "2026-08-12T13:24:13.540175+00:00", "ts_ist": "12th August 2026 18:54:13 IST", "stream": "4h", "type": "destination_available", "symbol": "NZDUSD", "zone_id": "4h-14--1", "direction": "supply", "lower": 0.63517, "upper": 0.63671, "proximal": 0.63517, "distal": 0.63671, "origin_time": 1727697600, "confirmed_at": 1727755200, "state": "unmitigated"}
12th August 2026 18:54:13 IST | destination_available | {"ts_utc": "2026-08-12T13:24:13.540175+00:00", "ts_ist": "12th August 2026 18:54:13 IST", "stream": "4h", "type": "destination_available", "symbol": "NZDUSD", "zone_id": "4h-25--1", "direction": "supply", "lower": 0.62814, "upper": 0.63125, "proximal": 0.62814, "distal": 0.63125, "origin_time": 1727827200, "confirmed_at": 1727913600, "state": "unmitigated"}
12th August 2026 18:54:13 IST | destination_available | {"ts_utc": "2026-08-12T13:24:13.541178+00:00", "ts_ist": "12th August 2026 18:54:13 IST", "stream": "4h", "type": "destination_available", "symbol": "NZDUSD", "zone_id": "4h-42--1", "direction": "supply", "lower": 0.61471, "upper": 0.61525, "proximal": 0.61471, "distal": 0.61525, "origin_time": 1728288000, "confirmed_at": 1728316800, "state": "unmitigated"}
12th August 2026 18:54:13 IST | destination_available | {"ts_utc": "2026-08-12T13:24:13.542180+00:00", "ts_ist": "12th August 2026 18:54:13 IST", "stream": "4h", "type": "destination_available", "symbol": "NZDUSD", "zone_id": "4h-51--1", "direction": "supply", "lower": 0.61202, "upper": 0.61357, "proximal": 0.61202, "distal": 0.61357, "origin_time": 1728403200, "confirmed_at": 1728446400, "state": "unmitigated"}
12th August 2026 18:54:13 IST | destination_available | {"ts_utc": "2026-08-12T13:24:13.542180+00:00", "ts_ist": "12th August 2026 18:54:13 IST", "stream": "4h", "type": "destination_available", "symbol": "NZDUSD", "zone_id": "4h-851-1", "direction": "demand", "lower": 0.55408, "upper": 0.5562, "proximal": 0.5562, "distal": 0.55408, "origin_time": 1744185600, "confirmed_at": 1744228800, "state": "unmitigated"}
12th August 2026 18:54:13 IST | destination_available | {"ts_utc": "2026-08-12T13:24:13.543180+00:00", "ts_ist": "12th August 2026 18:54:13 IST", "stream": "4h", "type": "destination_available", "symbol": "NZDUSD", "zone_id": "4h-1211--1", "direction": "supply", "lower": 0.60986, "upper": 0.61052, "proximal": 0.60986, "distal": 0.61052, "origin_time": 1751414400, "confirmed_at": 1751443200, "state": "unmitigated"}
12th August 2026 18:54:13 IST | destination_available | {"ts_utc": "2026-08-12T13:24:13.543180+00:00", "ts_ist": "12th August 2026 18:54:13 IST", "stream": "4h", "type": "destination_available", "symbol": "NZDUSD", "zone_id": "4h-1859-1", "direction": "demand", "lower": 0.55905, "upper": 0.55976, "proximal": 0.55976, "distal": 0.55905, "origin_time": 1764057600, "confirmed_at": 1764100800, "state": "unmitigated"}
12th August 2026 18:54:13 IST | destination_available | {"ts_utc": "2026-08-12T13:24:13.544176+00:00", "ts_ist": "12th August 2026 18:54:13 IST", "stream": "4h", "type": "destination_available", "symbol": "NZDUSD", "zone_id": "4h-1861-1", "direction": "demand", "lower": 0.56158, "upper": 0.56244, "proximal": 0.56244, "distal": 0.56158, "origin_time": 1764100800, "confirmed_at": 1764129600, "state": "unmitigated"}
12th August 2026 18:54:13 IST | destination_available | {"ts_utc": "2026-08-12T13:24:13.544176+00:00", "ts_ist": "12th August 2026 18:54:13 IST", "stream": "4h", "type": "destination_available", "symbol": "NZDUSD", "zone_id": "4h-2202--1", "direction": "supply", "lower": 0.60568, "upper": 0.60752, "proximal": 0.60568, "distal": 0.60752, "origin_time": 1770883200, "confirmed_at": 1770926400, "state": "unmitigated"}
12th August 2026 18:54:13 IST | destination_available | {"ts_utc": "2026-08-12T13:24:13.544176+00:00", "ts_ist": "12th August 2026 18:54:13 IST", "stream": "4h", "type": "destination_available", "symbol": "NZDUSD", "zone_id": "4h-2223--1", "direction": "supply", "lower": 0.60133, "upper": 0.60492, "proximal": 0.60133, "distal": 0.60492, "origin_time": 1771344000, "confirmed_at": 1771387200, "state": "unmitigated"}
12th August 2026 18:54:13 IST | destination_available | {"ts_utc": "2026-08-12T13:24:13.545178+00:00", "ts_ist": "12th August 2026 18:54:13 IST", "stream": "4h", "type": "destination_available", "symbol": "NZDUSD", "zone_id": "4h-2272--1", "direction": "supply", "lower": 0.59954, "upper": 0.60017, "proximal": 0.59954, "distal": 0.60017, "origin_time": 1772222400, "confirmed_at": 1772409600, "state": "unmitigated"}
12th August 2026 18:54:13 IST | destination_available | {"ts_utc": "2026-08-12T13:24:13.545178+00:00", "ts_ist": "12th August 2026 18:54:13 IST", "stream": "4h", "type": "destination_available", "symbol": "NZDUSD", "zone_id": "4h-2689--1", "direction": "supply", "lower": 0.59206, "upper": 0.59345, "proximal": 0.59206, "distal": 0.59345, "origin_time": 1780444800, "confirmed_at": 1780473600, "state": "unmitigated"}
12th August 2026 18:54:13 IST | destination_available | {"ts_utc": "2026-08-12T13:24:13.546175+00:00", "ts_ist": "12th August 2026 18:54:13 IST", "stream": "4h", "type": "destination_available", "symbol": "NZDUSD", "zone_id": "4h-2808-1", "direction": "demand", "lower": 0.56403, "upper": 0.56498, "proximal": 0.56498, "distal": 0.56403, "origin_time": 1782777600, "confirmed_at": 1782820800, "state": "unmitigated"}
12th August 2026 18:54:13 IST | destination_available | {"ts_utc": "2026-08-12T13:24:13.546175+00:00", "ts_ist": "12th August 2026 18:54:13 IST", "stream": "4h", "type": "destination_available", "symbol": "NZDUSD", "zone_id": "4h-2849-1", "direction": "demand", "lower": 0.56807, "upper": 0.569, "proximal": 0.569, "distal": 0.56807, "origin_time": 1783512000, "confirmed_at": 1783569600, "state": "unmitigated"}
12th August 2026 18:54:13 IST | destination_available | {"ts_utc": "2026-08-12T13:24:13.546175+00:00", "ts_ist": "12th August 2026 18:54:13 IST", "stream": "4h", "type": "destination_available", "symbol": "NZDUSD", "zone_id": "4h-2941-1", "direction": "demand", "lower": 0.57664, "upper": 0.57775, "proximal": 0.57775, "distal": 0.57664, "origin_time": 1785326400, "confirmed_at": 1785369600, "state": "unmitigated"}
12th August 2026 18:54:13 IST | destination_available | {"ts_utc": "2026-08-12T13:24:13.547179+00:00", "ts_ist": "12th August 2026 18:54:13 IST", "stream": "4h", "type": "destination_available", "symbol": "NZDUSD", "zone_id": "4h-2944-1", "direction": "demand", "lower": 0.57983, "upper": 0.58065, "proximal": 0.58065, "distal": 0.57983, "origin_time": 1785384000, "confirmed_at": 1785412800, "state": "unmitigated"}
12th August 2026 18:54:13 IST | destination_available | {"ts_utc": "2026-08-12T13:24:13.548180+00:00", "ts_ist": "12th August 2026 18:54:13 IST", "stream": "4h", "type": "destination_available", "symbol": "NZDUSD", "zone_id": "4h-2998--1", "direction": "supply", "lower": 0.58754, "upper": 0.58871, "proximal": 0.58754, "distal": 0.58871, "origin_time": 1786449600, "confirmed_at": 1786507200, "state": "unmitigated"}
12th August 2026 18:54:20 IST | destination_available | {"ts_utc": "2026-08-12T13:24:20.911641+00:00", "ts_ist": "12th August 2026 18:54:20 IST", "stream": "4h", "type": "destination_available", "symbol": "USDCAD", "zone_id": "4h-815--1", "direction": "supply", "lower": 1.4381, "upper": 1.44021, "proximal": 1.4381, "distal": 1.44021, "origin_time": 1743480000, "confirmed_at": 1743552000, "state": "unmitigated"}
12th August 2026 18:54:20 IST | destination_available | {"ts_utc": "2026-08-12T13:24:20.911641+00:00", "ts_ist": "12th August 2026 18:54:20 IST", "stream": "4h", "type": "destination_available", "symbol": "USDCAD", "zone_id": "4h-821--1", "direction": "supply", "lower": 1.43105, "upper": 1.43291, "proximal": 1.43105, "distal": 1.43291, "origin_time": 1743609600, "confirmed_at": 1743638400, "state": "unmitigated"}
12th August 2026 18:54:20 IST | destination_available | {"ts_utc": "2026-08-12T13:24:20.911641+00:00", "ts_ist": "12th August 2026 18:54:20 IST", "stream": "4h", "type": "destination_available", "symbol": "USDCAD", "zone_id": "4h-2549-1", "direction": "demand", "lower": 1.35613, "upper": 1.35774, "proximal": 1.35774, "distal": 1.35613, "origin_time": 1777622400, "confirmed_at": 1777665600, "state": "unmitigated"}
12th August 2026 18:54:20 IST | destination_available | {"ts_utc": "2026-08-12T13:24:20.913143+00:00", "ts_ist": "12th August 2026 18:54:20 IST", "stream": "4h", "type": "destination_available", "symbol": "USDCAD", "zone_id": "4h-2568-1", "direction": "demand", "lower": 1.35825, "upper": 1.36, "proximal": 1.36, "distal": 1.35825, "origin_time": 1778040000, "confirmed_at": 1778097600, "state": "unmitigated"}
12th August 2026 18:54:20 IST | destination_available | {"ts_utc": "2026-08-12T13:24:20.913143+00:00", "ts_ist": "12th August 2026 18:54:20 IST", "stream": "4h", "type": "destination_available", "symbol": "USDCAD", "zone_id": "4h-2590-1", "direction": "demand", "lower": 1.36476, "upper": 1.36665, "proximal": 1.36665, "distal": 1.36476, "origin_time": 1778500800, "confirmed_at": 1778572800, "state": "unmitigated"}
12th August 2026 18:54:20 IST | destination_available | {"ts_utc": "2026-08-12T13:24:20.913143+00:00", "ts_ist": "12th August 2026 18:54:20 IST", "stream": "4h", "type": "destination_available", "symbol": "USDCAD", "zone_id": "4h-2603-1", "direction": "demand", "lower": 1.36892, "upper": 1.37047, "proximal": 1.37047, "distal": 1.36892, "origin_time": 1778659200, "confirmed_at": 1778760000, "state": "unmitigated"}
12th August 2026 18:54:20 IST | destination_available | {"ts_utc": "2026-08-12T13:24:20.914148+00:00", "ts_ist": "12th August 2026 18:54:20 IST", "stream": "4h", "type": "destination_available", "symbol": "USDCAD", "zone_id": "4h-2607-1", "direction": "demand", "lower": 1.37145, "upper": 1.37239, "proximal": 1.37239, "distal": 1.37145, "origin_time": 1778788800, "confirmed_at": 1778817600, "state": "unmitigated"}
12th August 2026 18:54:20 IST | destination_available | {"ts_utc": "2026-08-12T13:24:20.914148+00:00", "ts_ist": "12th August 2026 18:54:20 IST", "stream": "4h", "type": "destination_available", "symbol": "USDCAD", "zone_id": "4h-2678-1", "direction": "demand", "lower": 1.37697, "upper": 1.37998, "proximal": 1.37998, "distal": 1.37697, "origin_time": 1780056000, "confirmed_at": 1780315200, "state": "unmitigated"}
